Favorite,Commercial Part No,Part No,Reference,Marketing Status,Unit Price for 10kU (US$),Frequency,Core,SPI,UART,Ethernet,Ethernet Port,Quad SPI Total,QUADSPI,OCTOSPI
,STM32F071C8U6,STM32F071C8,STM32F071C8Ux,Active,1.6659,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071C8U7,STM32F071C8,STM32F071C8Ux,Active,1.7825,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071C8U7TR,STM32F071C8,STM32F071C8Ux,Active,1.7825,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071CBT6,STM32F071CB,STM32F071CBTx,Active,1.9975,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071CBT6TR,STM32F071CB,STM32F071CBTx,Active,1.9975,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071CBT7,STM32F071CB,STM32F071CBTx,Active,2.1375,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071CBT7TR,STM32F071CB,STM32F071CBTx,Active,2.1375,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071CBU6,STM32F071CB,STM32F071CBUx,Active,1.9071,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071CBU6TR,STM32F071CB,STM32F071CBUx,Active,1.9071,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071CBU7,STM32F071CB,STM32F071CBUx,Active,2.0406,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071CBU7TR,STM32F071CB,STM32F071CBUx,Active,2.0406,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071CBY6TR,STM32F071CB,STM32F071CBYx,Active,1.9975,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071RBT6,STM32F071RB,STM32F071RBTx,Active,2.1367,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071RBT6TR,STM32F071RB,STM32F071RBTx,Active,2.1367,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071RBT7TR,STM32F071RB,STM32F071RBTx,Active,2.2864,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071V8H6,STM32F071V8,STM32F071V8Hx,Active,1.9384,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071V8T6,STM32F071V8,STM32F071V8Tx,Active,2.1192,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071V8T6TR,STM32F071V8,STM32F071V8Tx,Active,2.1192,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071V8T7,STM32F071V8,STM32F071V8Tx,Active,2.2676,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071V8T7TR,STM32F071V8,STM32F071V8Tx,Active,2.2676,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071VBH6,STM32F071VB,STM32F071VBHx,Active,2.1796,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071VBT6,STM32F071VB,STM32F071VBTx,Active,2.3605,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F071VBT6TR,STM32F071VB,STM32F071VBTx,Active,2.3605,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072C8T6,STM32F072C8,STM32F072C8Tx,Active,1.9674,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072C8T6TR,STM32F072C8,STM32F072C8Tx,Active,1.9674,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072C8T7,STM32F072C8,STM32F072C8Tx,Active,2.1051,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072C8U6,STM32F072C8,STM32F072C8Ux,Active,1.8769,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072C8U6TR,STM32F072C8,STM32F072C8Ux,Active,1.8769,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072C8U7,STM32F072C8,STM32F072C8Ux,Active,2.0083,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072CBT6,STM32F072CB,STM32F072CBTx,Active,2.2085,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072CBT6TR,STM32F072CB,STM32F072CBTx,Active,2.2085,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072CBT7,STM32F072CB,STM32F072CBTx,Active,2.3633,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072CBU6,STM32F072CB,STM32F072CBUx,Active,2.1181,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072CBU6TR,STM32F072CB,STM32F072CBUx,Active,2.1181,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072CBU7,STM32F072CB,STM32F072CBUx,Active,2.2664,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072CBU7TR,STM32F072CB,STM32F072CBUx,Active,2.2664,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072CBY6TR,STM32F072CB,STM32F072CBYx,Active,2.2085,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072CBY7TR,STM32F072CB,STM32F072CBYx,Active,2.3633,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072R8T6,STM32F072R8,STM32F072R8Tx,Active,2.1065,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072R8T6TR,STM32F072R8,STM32F072R8Tx,Active,2.1065,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072R8T7,STM32F072R8,STM32F072R8Tx,Active,2.254,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072RBH6,STM32F072RB,STM32F072RBHx,Active,2.1668,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072RBH6TR,STM32F072RB,STM32F072RBHx,Active,2.1668,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072RBT6,STM32F072RB,STM32F072RBTx,Active,2.3477,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072RBT6TR,STM32F072RB,STM32F072RBTx,Active,2.3477,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072RBT7,STM32F072RB,STM32F072RBTx,Active,2.5122,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072RBT7TR,STM32F072RB,STM32F072RBTx,Active,2.5122,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072V8H6,STM32F072V8,STM32F072V8Hx,Active,2.1494,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072V8T6,STM32F072V8,STM32F072V8Tx,Active,2.3303,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072VBH6,STM32F072VB,STM32F072VBHx,Active,2.3906,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072VBH6TR,STM32F072VB,STM32F072VBHx,Active,2.3906,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072VBH7,STM32F072VB,STM32F072VBHx,Active,2.5579,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072VBT6,STM32F072VB,STM32F072VBTx,Active,2.5715,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F072VBT6TR,STM32F072VB,STM32F072VBTx,Active,2.5715,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F078CBT6,STM32F078CB,STM32F078CBTx,Active,2.2085,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F078CBU6,STM32F078CB,STM32F078CBUx,Active,2.1181,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F078CBU6TR,STM32F078CB,STM32F078CBUx,Active,2.1181,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F078CBY6TR,STM32F078CB,STM32F078CBYx,Active,2.2085,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F078RBH6TR,STM32F078RB,STM32F078RBHx,Active,2.1668,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F078RBH7TR,STM32F078RB,STM32F078RBHx,Active,2.3185,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F078RBT6,STM32F078RB,STM32F078RBTx,Active,2.3477,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F078VBH6,STM32F078VB,STM32F078VBHx,Active,2.3906,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F078VBH6TR,STM32F078VB,STM32F078VBHx,Active,2.3906,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F078VBT6,STM32F078VB,STM32F078VBTx,Active,2.5715,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CBT6,STM32F091CB,STM32F091CBTx,Active,2.1614,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CBT6TR,STM32F091CB,STM32F091CBTx,Active,2.1614,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CBT7,STM32F091CB,STM32F091CBTx,Active,2.3125,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CBT7TR,STM32F091CB,STM32F091CBTx,Active,2.3125,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CBU6,STM32F091CB,STM32F091CBUx,Active,2.071,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CBU6TR,STM32F091CB,STM32F091CBUx,Active,2.071,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CCT6,STM32F091CC,STM32F091CCTx,Active,2.6136,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CCT6J,STM32F091CC,STM32F091CCTx,NRND,3.0055,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CCT6TR,STM32F091CC,STM32F091CCTx,Active,2.6136,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CCT7,STM32F091CC,STM32F091CCTx,Active,2.7965,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CCT7TR,STM32F091CC,STM32F091CCTx,Active,2.7965,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CCU6,STM32F091CC,STM32F091CCUx,Active,2.5232,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CCU6TR,STM32F091CC,STM32F091CCUx,Active,2.5232,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CCU7,STM32F091CC,STM32F091CCUx,Active,2.6997,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091CCU7TR,STM32F091CC,STM32F091CCUx,Active,2.6997,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091RBT6,STM32F091RB,STM32F091RBTx,Active,2.3441,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091RCH6,STM32F091RC,STM32F091RCHx,Active,2.6154,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091RCH6TR,STM32F091RC,STM32F091RCHx,Active,2.6154,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091RCH7,STM32F091RC,STM32F091RCHx,Active,2.7985,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091RCT6,STM32F091RC,STM32F091RCTx,Active,2.7963,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091RCT6J,STM32F091RC,STM32F091RCTx,NRND,3.2156,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091RCT6TR,STM32F091RC,STM32F091RCTx,Active,2.7963,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091RCT7,STM32F091RC,STM32F091RCTx,Active,2.992,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091RCY6TR,STM32F091RC,STM32F091RCYx,Active,2.7963,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091RCY7TR,STM32F091RC,STM32F091RCYx,Active,2.992,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091VBT6,STM32F091VB,STM32F091VBTx,Active,2.6356,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091VBT7,STM32F091VB,STM32F091VBTx,Active,2.8201,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091VCH6,STM32F091VC,STM32F091VCHx,Active,2.9069,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091VCH7,STM32F091VC,STM32F091VCHx,Active,3.1103,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091VCT6,STM32F091VC,STM32F091VCTx,Active,3.0878,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091VCT6TR,STM32F091VC,STM32F091VCTx,Active,3.0878,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091VCT7,STM32F091VC,STM32F091VCTx,Active,3.3038,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F091VCT7TR,STM32F091VC,STM32F091VCTx,Active,3.3038,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F098CCT6,STM32F098CC,STM32F098CCTx,Active,2.6136,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F098CCT7,STM32F098CC,STM32F098CCTx,Active,2.7965,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F098CCU6,STM32F098CC,STM32F098CCUx,Active,2.5232,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F098CCU6TR,STM32F098CC,STM32F098CCUx,Active,2.5232,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F098RCH6,STM32F098RC,STM32F098RCHx,Active,2.6154,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F098RCT6,STM32F098RC,STM32F098RCTx,Active,2.7963,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F098RCY6TR,STM32F098RC,STM32F098RCYx,Active,2.7963,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F098VCH6,STM32F098VC,STM32F098VCHx,Active,2.9069,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F098VCH6TR,STM32F098VC,STM32F098VCHx,Active,2.9069,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F098VCT6,STM32F098VC,STM32F098VCTx,Active,3.0878,48 MHz,Arm Cortex-M0,2,0,,0,0,0,0
,STM32F100C4T6B,STM32F100C4,STM32F100C4Tx,Active,1.7847,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100C4T6BTR,STM32F100C4,STM32F100C4Tx,Active,1.7847,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100C4T7B,STM32F100C4,STM32F100C4Tx,Active,1.9096,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100C6T6B,STM32F100C6,STM32F100C6Tx,Active,1.845,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100C6T6BTR,STM32F100C6,STM32F100C6Tx,Active,1.845,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100C6T7B,STM32F100C6,STM32F100C6Tx,Active,1.9742,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100C6T7BTR,STM32F100C6,STM32F100C6Tx,Active,1.9742,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100C8T6B,STM32F100C8,STM32F100C8Tx,Active,1.9957,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100C8T6BTR,STM32F100C8,STM32F100C8Tx,Active,1.9957,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100C8T7B,STM32F100C8,STM32F100C8Tx,Active,2.1354,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100C8T7BTR,STM32F100C8,STM32F100C8Tx,Active,2.1354,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100CBT6B,STM32F100CB,STM32F100CBTx,Active,2.3575,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100CBT6BTR,STM32F100CB,STM32F100CBTx,Active,2.3575,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100CBT7B,STM32F100CB,STM32F100CBTx,Active,2.5225,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100CBT7BTR,STM32F100CB,STM32F100CBTx,Active,2.5225,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100R4H6B,STM32F100R4,STM32F100R4Hx,Active,2.1013,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100R4T6B,STM32F100R4,STM32F100R4Tx,Active,2.1013,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100R4T6BTR,STM32F100R4,STM32F100R4Tx,Active,2.1013,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100R6H6B,STM32F100R6,STM32F100R6Hx,Active,2.1616,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100R6T6B,STM32F100R6,STM32F100R6Tx,Active,2.1616,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100R6T6BTR,STM32F100R6,STM32F100R6Tx,Active,2.1616,24 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F100R8H6B,STM32F100R8,STM32F100R8Hx,Active,2.3123,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100R8H7B,STM32F100R8,STM32F100R8Hx,Active,2.4741,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100R8T6B,STM32F100R8,STM32F100R8Tx,Active,2.3123,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100R8T6BTR,STM32F100R8,STM32F100R8Tx,Active,2.3123,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100R8T7B,STM32F100R8,STM32F100R8Tx,Active,2.4741,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100R8T7BTR,STM32F100R8,STM32F100R8Tx,Active,2.4741,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100RBH6B,STM32F100RB,STM32F100RBHx,Active,2.6741,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100RBH6BTR,STM32F100RB,STM32F100RBHx,Active,2.6741,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100RBT6B,STM32F100RB,STM32F100RBTx,Active,2.6741,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100RBT6BTR,STM32F100RB,STM32F100RBTx,Active,2.6741,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100RCT6,STM32F100RC,STM32F100RCTx,NRND,3.1866,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100RCT6B,STM32F100RC,STM32F100RCTx,Active,3.1866,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100RCT6BTR,STM32F100RC,STM32F100RCTx,Active,3.1866,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100RCT6TR,STM32F100RC,STM32F100RCTx,NRND,3.1866,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100RCT7B,STM32F100RC,STM32F100RCTx,Active,3.4096,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100RDT6B,STM32F100RD,STM32F100RDTx,Active,3.6388,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100RDT6BTR,STM32F100RD,STM32F100RDTx,Active,3.6388,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100RDT7B,STM32F100RD,STM32F100RDTx,Active,3.8935,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100RET6B,STM32F100RE,STM32F100RETx,Active,4.1513,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100RET6BTR,STM32F100RE,STM32F100RETx,Active,4.1513,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100RET7BTR,STM32F100RE,STM32F100RETx,Active,4.4418,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100V8T6B,STM32F100V8,STM32F100V8Tx,Active,2.5806,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100V8T6BTR,STM32F100V8,STM32F100V8Tx,Active,2.5806,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100V8T7B,STM32F100V8,STM32F100V8Tx,Active,2.7612,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100VBT6B,STM32F100VB,STM32F100VBTx,Active,2.9424,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100VBT6BTR,STM32F100VB,STM32F100VBTx,Active,2.9424,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100VBT7B,STM32F100VB,STM32F100VBTx,Active,3.1483,24 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F100VCT6,STM32F100VC,STM32F100VCTx,NRND,3.4549,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100VCT6B,STM32F100VC,STM32F100VCTx,Active,3.4549,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100VCT6BTR,STM32F100VC,STM32F100VCTx,Active,3.4549,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100VDT6,STM32F100VD,STM32F100VDTx,NRND,3.9071,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100VDT6B,STM32F100VD,STM32F100VDTx,Active,3.9071,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100VDT6BTR,STM32F100VD,STM32F100VDTx,Active,3.9071,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100VDT7B,STM32F100VD,STM32F100VDTx,Active,4.1806,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100VET6,STM32F100VE,STM32F100VETx,NRND,4.4196,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100VET6B,STM32F100VE,STM32F100VETx,Active,4.4196,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100VET6BTR,STM32F100VE,STM32F100VETx,Active,4.4196,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100VET7B,STM32F100VE,STM32F100VETx,Active,4.7289,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100ZCT6B,STM32F100ZC,STM32F100ZCTx,Active,3.898,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100ZDT6B,STM32F100ZD,STM32F100ZDTx,Active,4.3502,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100ZDT6BTR,STM32F100ZD,STM32F100ZDTx,Active,4.3502,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100ZET6B,STM32F100ZE,STM32F100ZETx,Active,4.8627,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100ZET6BTR,STM32F100ZE,STM32F100ZETx,Active,4.8627,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F100ZET7B,STM32F100ZE,STM32F100ZETx,Active,5.2031,24 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F101C4T6A,STM32F101C4,STM32F101C4Tx,Active,1.9988,36 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F101C6T6A,STM32F101C6,STM32F101C6Tx,Active,2.1435,36 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F101C6T6ATR,STM32F101C6,STM32F101C6Tx,Active,2.1435,36 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F101C8T6,STM32F101C8,STM32F101C8Tx,Active,2.4449,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101C8T6TR,STM32F101C8,STM32F101C8Tx,Active,2.4449,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101C8U6,STM32F101C8,STM32F101C8Ux,Active,2.3545,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101C8U6TR,STM32F101C8,STM32F101C8Ux,Active,2.3545,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101CBT6,STM32F101CB,STM32F101CBTx,Active,2.7765,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101CBT6TR,STM32F101CB,STM32F101CBTx,Active,2.7765,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101CBU6,STM32F101CB,STM32F101CBUx,Active,2.6861,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101CBU6TR,STM32F101CB,STM32F101CBUx,Active,2.6861,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101R4T6A,STM32F101R4,STM32F101R4Tx,Active,2.1857,36 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F101R6T6A,STM32F101R6,STM32F101R6Tx,Active,2.3364,36 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F101R6T6ATR,STM32F101R6,STM32F101R6Tx,Active,2.3364,36 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F101R8T6,STM32F101R8,STM32F101R8Tx,Active,2.6379,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101R8T6TR,STM32F101R8,STM32F101R8Tx,Active,2.6379,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101RBH6,STM32F101RB,STM32F101RBHx,Active,2.9695,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101RBT6,STM32F101RB,STM32F101RBTx,Active,2.9695,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101RBT6TR,STM32F101RB,STM32F101RBTx,Active,2.9695,36 MHz,Arm Cortex-M3,2,0,,0,0,0,0
,STM32F101RCT6,STM32F101RC,STM32F101RCTx,Active,3.482,36 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F101RCT6TR,STM32F101RC,STM32F101RCTx,Active,3.482,36 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F101RDT6,STM32F101RD,STM32F101RDTx,Active,3.9342,36 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F101RDT6TR,STM32F101RD,STM32F101RDTx,Active,3.9342,36 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F101RET6,STM32F101RE,STM32F101RETx,Active,4.4467,36 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F101RET6TR,STM32F101RE,STM32F101RETx,Active,4.4467,36 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F101RFT6,STM32F101RF,STM32F101RFTx,Active,5.0496,36 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F101RFT6TR,STM32F101RF,STM32F101RFTx,Active,5.0496,36 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F101RGT6,STM32F101RG,STM32F101RGTx,Active,5.6526,36 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F101RGT6TR,STM32F101RG,STM32F101RGTx,Active,5.6526,36 MHz,Arm Cortex-M3,3,2,,0,0,0,0
,STM32F101T4U6A,STM32F101T4,STM32F101T4Ux,Active,1.9988,36 MHz,Arm Cortex-M3,1,0,,0,0,0,0
,STM32F101T4U6ATR,STM32F101T4,STM32F101T4Ux,Active,1.9988,36 MHz,Arm Cortex-M3,1,0,,0,0,0,0
